impact electrofuels import (2035),impact electrofuels import (2040),impact electrofuels import (2045),impact electrofuels import (2050),geo_tension_biofuels_2035,geo_tension_biofuels_2040,geo_tension_biofuels_2045,geo_tension_biofuels_2050,impact electricity import (2035),impact electricity import (2040),impact electricity import (2045),impact electricity import (2050),nuclear SMR not available,Direct Air Capture Technology not available,CCS not available,geothermal energy not available,ammonia-fired CCGT not available, Ammonia Cracking Technology,availability of Photovoltaic Solar Power (2035),availability of Photovoltaic Solar Power (2040),availability of Photovoltaic Solar Power (2045),availability of Photovoltaic Solar Power (2050),availability of Onshore Wind Power (2035),availability of Onshore Wind Power (2040),availability of Onshore Wind Power (2045),availability of Onshore Wind Power (2050),availability of Offshore Wind Power (2035),availability of Offshore Wind Power (2040),availability of Offshore Wind Power (2045),availability of Offshore Wind Power (2050),energy demand (2035),energy demand (2040),energy demand (2045),energy demand (2050),Exchange Rate (2035),Exchange Rate (2040),Exchange Rate (2045),Exchange Rate (2050),resistance to LT heating renovation (2035),resistance to LT heating renovation (2040),resistance to LT heating renovation (2045),resistance to LT heating renovation (2050),resistance to mobility change (2035),resistance to mobility change (2040),resistance to mobility change (2045),resistance to mobility change (2050),nuclear power no longer available,Total Photovoltaic Solar Power,Total Onshore Wind Power,Total Offshore Wind Power,total energy demand,transition_cost,fail
0.8,0.0,0.0,0.6,1.0,0.4,0.2,0.6,0.2,0.2,0.4,0.6,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.6,0.6,0.8,0.6,0.6,1.0,0.4,0.8,0.8,0.4,0.8,0.6,0.2,0.6,0.6,0.0,1.0,1.0,0.8,0.0,1.0,0.6,0.4,0.2,0.8,0.4,0.5,2.0,3.0,2.4,0.33,1257816.111461948,0.0
0.2,0.6,0.6,0.0,0.4,1.0,0.8,0.0,0.8,0.8,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.4,1.0,0.2,0.2,1.0,0.2,0.0,0.8,0.0,0.0,0.6,0.4,0.4,0.2,0.6,0.4,0.0,1.0,0.8,0.2,1.0,0.0,0.8,0.6000000000000001,2.4,0.15,985657.9779237986,0.0
0.0,0.4,0.0,0.2,0.4,0.8,1.0,0.6,0.4,0.4,1.0,0.2,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.8,1.0,0.2,0.0,1.0,0.4,0.6,0.8,0.4,0.2,0.6,0.6,0.0,1.0,0.6,1.0,0.6,0.8,1.0,0.2,0.4,0.0,0.0,0.4,1.0,0.4,0.6,0.2,0.75,2.0,2.8,1.8000000000000005,0.39,1080015.440956274,0.0
0.6,1.0,0.6,0.8,1.0,0.2,0.4,0.0,1.0,1.0,0.4,0.8,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.2,0.4,0.8,0.6,0.4,1.0,0.0,0.2,1.0,0.8,0.0,0.0,0.6,0.4,0.0,0.4,0.0,0.2,0.4,0.8,1.0,0.6,0.6,1.0,0.4,1.0,0.0,0.8,0.25,2.0,1.6,1.8,0.21,1058082.1370597142,0.0
1.0,0.2,0.8,0.0,0.8,0.6,0.0,0.8,0.2,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.4,0.6,0.6,0.4,0.0,0.2,0.8,0.4,0.8,0.6,1.0,0.2,0.2,0.0,1.0,0.8,0.2,0.6,0.2,0.6,0.6,0.2,1.0,0.2,0.0,0.6,0.4,0.4,0.5,2.0,1.4,2.6,0.3,1041829.070621408,0.0
0.4,0.8,0.2,0.6,0.2,0.0,0.6,0.2,0.8,0.2,0.2,0.4,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.6,0.8,0.2,1.0,0.2,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.8,0.0,0.8,0.0,0.0,0.8,0.4,0.8,0.6,0.0,1.0,1.0,0.0,2.0,2.6,1.4,0.3,1096007.2349763925,0.0
0.2,0.0,0.8,0.4,0.6,0.2,1.0,0.0,0.2,0.6,0.6,0.6,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,0.8,0.6,0.4,0.6,0.8,0.2,0.0,0.4,0.8,0.0,1.0,0.6,0.2,0.6,0.2,1.0,0.0,0.2,0.4,0.6,0.8,0.0,0.0,0.8,0.6,0.6,0.25,2.6,2.0,1.2000000000000002,0.36,1104704.436334366,0.0
0.8,0.6,0.2,1.0,0.0,0.8,0.4,0.6,0.8,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.4,0.8,0.2,0.0,1.0,0.0,0.2,0.8,0.6,1.0,0.2,0.6,0.4,0.0,0.8,0.0,0.8,0.4,0.6,0.8,1.0,0.0,0.2,0.6,0.6,0.2,0.0,0.0,1.0,1.4,2.0,2.4,0.18000000000000002,1090569.5950189028,0.0
0.6,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.0,0.2,0.8,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.4,0.4,0.8,0.8,1.0,1.0,0.6,0.8,0.8,1.0,1.0,0.6,0.2,0.0,0.8,1.0,0.8,0.8,1.0,0.8,1.0,0.4,0.4,0.8,0.4,0.2,0.8,0.0,1.6,3.4,3.6,0.24,1052563.0768514082,0.0
0.0,0.8,1.0,0.8,0.8,1.0,0.8,1.0,0.6,0.8,0.2,0.8,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6,1.0,1.0,0.2,0.2,0.4,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.8,0.6,0.2,0.4,0.2,0.2,0.4,0.2,0.4,1.0,1.0,0.2,1.0,0.8,0.2,0.75,2.8000000000000003,1.0,1.2000000000000002,0.24,0.0,1.0
0.0,0.4,0.4,0.8,0.2,1.0,0.4,0.8,0.2,0.4,0.8,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6,1.0,0.8,0.6,0.4,0.8,0.4,0.2,0.8,0.6,1.0,0.8,0.0,0.8,0.0,0.4,0.4,0.8,0.2,1.0,0.4,0.8,1.0,0.2,1.0,1.0,0.2,0.2,1.0,3.0000000000000004,1.8,3.2,0.18000000000000002,1062713.7048006812,0.0
0.6,1.0,1.0,0.2,0.8,0.4,1.0,0.2,0.8,1.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4,0.2,0.0,1.0,0.2,1.0,0.8,0.2,0.0,0.4,0.2,0.6,0.2,0.6,1.0,1.0,0.2,0.8,0.4,1.0,0.2,0.4,0.8,0.4,0.4,0.8,0.8,0.5,0.6000000000000001,3.0,0.8,0.36,1120216.8274500724,0.0
0.8,0.0,0.8,0.6,1.0,0.6,0.6,1.0,0.4,0.6,1.0,0.2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,1.0,0.8,0.6,0.0,1.0,0.4,0.4,0.8,0.4,0.4,0.4,0.2,0.0,0.8,0.6,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6,0.4,0.75,2.4,2.4,2.0,0.15,1126440.1950619584,0.0
0.2,0.6,0.2,0.0,0.4,0.0,0.0,0.4,1.0,0.0,0.4,0.8,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.2,0.0,0.6,0.4,1.0,1.0,0.2,1.0,1.0,1.0,0.8,0.6,0.2,0.0,0.4,0.6,0.0,0.4,0.6,0.6,0.6,0.6,0.0,1.0,0.25,2.4,1.2000000000000002,3.2,0.51,1119589.475877619,0.0
0.4,0.0,0.8,1.0,1.0,0.2,0.2,0.0,0.0,0.8,0.8,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.8,0.0,0.2,0.0,0.8,0.0,0.4,1.0,1.0,0.6,0.8,0.0,0.8,0.8,1.0,0.0,0.8,1.0,1.0,0.8,0.2,0.0,0.4,0.2,0.2,0.2,0.4,0.6,0.25,1.0,2.2,2.4000000000000004,0.39,1148496.7137603122,0.0
1.0,0.6,0.2,0.4,0.4,0.8,0.8,0.6,0.6,0.2,0.2,0.8,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.2,0.6,0.8,0.6,0.2,0.6,1.0,0.4,0.4,0.0,0.2,0.6,0.2,0.2,0.4,0.6,0.2,0.4,0.4,0.2,0.8,0.6,1.0,0.8,0.8,0.8,1.0,0.0,1.0,2.2,2.2,1.2000000000000002,0.21,1054280.318968042,0.0
0.6,0.2,0.0,0.8,0.0,0.4,0.6,0.2,0.4,0.4,0.6,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.2,0.6,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.6,1.0,0.6,0.0,0.6,0.2,0.0,0.8,0.0,0.4,0.6,0.2,0.8,0.4,1.0,1.0,0.6,1.0,0.0,1.0,0.6000000000000001,1.8,0.21,0.0,1.0
0.0,0.8,0.6,0.2,0.6,1.0,0.0,0.8,1.0,1.0,0.0,0.4,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.8,0.0,0.8,0.6,1.0,0.8,0.6,0.6,0.8,0.0,0.4,0.0,0.6,0.0,0.8,0.6,0.2,0.6,1.0,0.0,0.8,0.2,1.0,0.4,0.4,0.0,0.4,0.5,2.2,3.0000000000000004,1.7999999999999998,0.21,1023085.0555210002,0.0
0.2,0.2,0.0,0.4,0.6,1.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.2,0.4,1.0,0.4,0.6,0.0,0.2,0.0,0.8,0.8,0.0,0.4,0.4,0.2,0.2,0.0,0.4,0.0,1.0,0.4,0.2,0.2,0.6,0.4,0.6,1.0,0.6,0.25,2.4,1.2,1.6,0.18,1020278.9550274622,0.0
0.8,0.8,0.6,1.0,0.0,0.4,1.0,0.8,0.6,0.8,0.6,0.8,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.8,1.0,0.4,1.0,0.0,0.6,0.8,0.6,0.2,0.2,0.6,1.0,1.0,0.8,0.8,0.6,1.0,0.6,0.4,1.0,0.8,0.8,0.0,1.0,0.0,0.4,0.0,0.75,2.4,2.4000000000000004,1.6,0.54,1231635.49032619,0.0
1.0,0.4,1.0,0.2,0.4,0.8,0.8,0.0,0.2,0.6,0.4,0.6,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.4,0.4,0.6,0.8,0.8,0.8,0.4,0.6,0.8,0.0,1.0,1.0,0.0,0.6,0.4,0.4,1.0,0.2,1.0,0.2,0.8,0.0,0.6,0.8,0.6,0.2,0.0,1.0,0.0,2.2,2.6,2.8,0.21,1020971.8774063616,0.0
0.4,1.0,0.4,0.8,1.0,0.2,0.2,0.6,0.8,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.2,0.2,0.2,1.0,0.0,0.2,0.6,0.4,0.4,0.6,0.0,1.0,1.0,0.4,0.8,0.4,0.8,0.2,0.6,0.0,0.2,0.0,0.8,0.6,0.4,0.5,2.2,1.4,1.6,0.39,0.0,1.0
0.4,0.4,0.6,0.4,0.2,0.0,0.4,1.0,0.2,0.8,0.4,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.8,0.2,1.0,0.4,0.0,0.6,0.4,1.0,0.6,0.6,0.8,0.0,1.0,0.4,0.6,0.4,0.8,0.6,0.4,1.0,1.0,1.0,0.6,0.4,1.0,0.0,1.0,3.0,2.0,2.6,0.33,1176280.073158129,0.0
1.0,1.0,0.0,1.0,0.8,0.6,1.0,0.4,0.8,0.2,1.0,0.4,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.4,0.4,0.2,0.8,0.4,1.0,0.6,0.0,1.0,0.4,0.0,0.0,0.2,0.6,0.4,1.0,0.0,1.0,0.2,0.0,1.0,0.4,0.4,0.4,0.0,1.0,0.4,0.6,0.25,1.8,2.0,1.4,0.33,1056721.5011206863,0.0
0.6,0.0,0.2,0.0,0.6,0.2,0.6,0.6,0.4,0.4,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.6,0.4,0.0,0.0,0.2,0.2,0.4,0.6,0.2,1.0,0.2,1.0,0.8,0.6,0.0,0.2,0.0,0.0,0.2,0.6,0.6,0.0,0.6,0.2,0.6,0.2,0.2,0.75,1.0,0.8,2.0,0.36,1111241.0690248297,0.0
0.0,0.6,0.8,0.6,0.0,0.8,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.0,1.0,0.6,0.6,0.8,0.8,1.0,0.0,0.8,0.4,0.8,0.4,0.2,0.0,0.6,0.8,0.6,0.6,0.8,0.0,0.0,0.6,0.0,0.8,0.0,0.8,0.8,0.0,2.2,3.2,2.0,0.18000000000000002,1039030.31904269,0.0
0.0,0.0,0.6,0.6,0.4,0.6,1.0,0.4,1.0,0.2,0.8,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6,1.0,0.4,0.4,0.6,0.2,0.8,0.0,0.0,0.6,0.4,0.8,0.4,0.0,0.0,0.6,0.6,1.0,0.6,1.0,1.0,0.8,0.0,0.4,0.0,0.6,0.2,0.75,3.0,2.0,1.0,0.18000000000000002,1108841.6404230082,0.0
0.6,0.6,0.0,0.0,1.0,0.0,0.4,1.0,0.4,0.8,0.2,0.8,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.4,0.0,0.4,1.0,1.0,0.0,0.8,0.2,0.6,0.6,0.0,1.0,0.2,1.0,0.6,0.6,0.0,0.0,0.4,0.0,0.4,0.4,0.2,0.6,1.0,0.6,0.0,0.8,0.0,1.8,2.0,2.2,0.36,1031243.0992676846,0.0
1.0,0.4,0.4,1.0,0.8,0.8,0.2,0.0,0.8,1.0,0.6,0.6,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.2,1.0,0.2,0.0,0.8,1.0,0.4,0.4,0.8,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.4,1.0,0.2,0.2,0.2,0.6,0.4,0.2,0.8,0.8,0.4,0.0,1.0,1.4,2.6,3.0000000000000004,0.3,0.0,1.0
0.4,1.0,1.0,0.4,0.2,0.2,0.8,0.6,0.2,0.4,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.6,0.2,0.4,1.0,1.0,0.2,0.2,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.8,0.8,0.8,0.0,1.0,0.8,0.2,0.2,1.0,0.6,0.25,2.6,2.6,0.6000000000000001,0.3,1050960.5033033153,0.0
0.4,0.4,0.0,0.6,0.6,0.4,0.8,0.8,1.0,1.0,0.6,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.6,0.4,0.0,1.0,1.0,0.2,0.0,0.4,0.4,0.0,0.6,1.0,0.2,0.0,1.0,0.4,0.0,0.6,0.0,1.0,0.8,0.2,0.0,0.4,0.6,1.0,0.6,1.0,0.25,2.0,1.6,2.0,0.24,1023307.6254334584,0.0
1.0,1.0,0.6,0.0,0.0,1.0,0.2,0.2,0.4,0.4,0.0,0.4,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6,0.4,0.4,0.8,0.6,1.0,1.0,0.6,0.0,0.4,0.8,0.6,0.4,1.0,0.6,0.0,0.6,0.4,0.2,0.8,0.6,1.0,0.0,0.4,0.0,0.4,0.75,2.0,2.8000000000000003,2.0,0.42,1167925.1424917043,0.0
0.8,0.2,0.8,0.8,0.4,0.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.2,0.2,1.0,0.8,0.0,0.0,0.4,0.6,0.6,1.0,1.0,0.2,0.4,0.8,0.8,0.2,0.8,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.8,0.5,2.2,1.0,2.8000000000000003,0.33,0.0,1.0
0.2,0.8,0.2,0.2,1.0,0.6,0.6,0.0,0.0,0.6,0.4,0.6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.8,0.4,0.2,0.6,0.6,1.0,0.0,0.0,0.4,0.4,0.8,1.0,0.2,0.2,0.8,0.2,0.2,0.4,0.6,0.6,0.6,0.4,0.6,0.8,0.8,0.8,0.2,1.0,2.2,2.2,1.6,0.33,1114677.689880596,0.0
0.2,0.2,1.0,0.0,1.0,0.8,1.0,0.6,0.8,0.0,0.4,0.6,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.2,0.0,0.0,0.4,1.0,0.2,0.8,0.8,0.4,1.0,0.8,0.6,0.8,0.2,0.2,1.0,0.0,1.0,0.8,1.0,0.0,0.2,1.0,0.8,0.2,0.2,1.0,0.0,1.2,2.4,3.0,0.26999999999999996,1091996.1631060424,0.0
0.8,0.8,0.4,0.6,0.4,0.2,0.4,0.0,0.2,0.6,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.4,0.8,0.6,0.6,1.0,0.4,0.8,0.2,0.2,1.0,0.4,0.2,0.0,0.2,0.8,0.8,0.4,0.6,0.4,0.2,0.4,0.6,0.8,0.4,0.2,0.8,0.8,0.4,0.75,2.4000000000000004,2.4000000000000004,1.8,0.27,1049991.2298992348,0.0
1.0,0.0,0.2,0.4,0.2,1.0,0.2,1.0,0.6,1.0,0.2,0.4,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.8,0.2,0.6,0.8,0.0,0.0,0.4,0.8,0.6,0.0,1.0,0.4,0.4,0.0,0.2,0.4,0.2,0.4,0.2,0.4,1.0,0.6,0.0,0.6,1.0,0.6,0.5,1.0,1.4,1.8000000000000005,0.26999999999999996,1106850.1105515328,0.0
0.4,0.6,0.8,1.0,0.8,0.4,0.8,0.4,0.0,0.4,0.8,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6,0.6,0.2,0.8,0.0,0.2,0.6,0.6,1.0,0.2,0.0,0.6,0.4,1.0,1.0,0.6,0.8,1.0,0.8,1.0,0.8,1.0,0.4,0.0,0.6,0.0,0.4,0.0,1.0,2.2,1.4,1.7999999999999998,0.44999999999999996,0.0,1.0
0.2,0.2,0.4,0.2,0.0,0.4,1.0,0.2,1.0,0.8,0.0,0.2,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.6,0.8,1.0,0.6,0.8,0.0,0.4,0.2,0.8,0.4,1.0,0.4,0.2,1.0,0.8,0.2,0.4,0.2,0.0,1.0,1.0,0.8,0.6,0.8,0.0,0.6,0.0,0.4,0.5,3.0,1.4,2.6,0.33,1123157.1931896957,0.0
0.8,0.8,1.0,0.8,0.6,1.0,0.4,0.8,0.4,0.2,0.6,0.8,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.2,0.4,0.0,0.2,0.6,1.0,0.8,0.2,1.0,0.4,1.0,0.8,0.4,0.2,0.8,1.0,0.8,0.6,0.4,0.4,0.2,0.0,0.2,0.6,0.0,0.6,1.0,0.0,0.6000000000000001,2.6,2.6,0.33,1081827.4661130847,0.0
0.6,0.4,0.6,0.4,0.8,0.0,0.0,0.4,0.6,0.0,0.4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2,1.0,0.0,1.0,0.0,0.4,0.2,1.0,0.0,0.6,0.8,0.8,0.0,0.0,0.6,0.4,0.6,0.4,0.8,0.0,0.0,1.0,0.2,1.0,1.0,0.4,0.8,0.2,1.0,2.2,1.6,2.2,0.15,1039206.98021771,0.0
0.0,1.0,0.0,1.0,0.2,0.6,0.6,1.0,0.0,0.6,1.0,0.4,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.8,0.4,0.6,0.4,0.6,1.0,0.8,0.4,0.6,0.0,0.2,0.2,0.6,0.6,0.0,1.0,0.0,1.0,0.2,0.6,0.6,0.4,0.8,0.4,0.4,1.0,0.2,0.8,0.25,2.2,2.8000000000000003,1.0,0.33,0.0,1.0
0.0,0.0,1.0,0.4,0.6,0.4,0.0,0.0,0.6,0.2,0.6,0.8,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.6,0.2,0.2,0.8,0.6,1.0,0.4,0.8,0.2,0.2,0.2,0.6,0.4,0.6,0.6,0.4,1.0,0.0,1.0,0.6,0.0,0.2,0.6,0.0,0.0,0.6,1.0,1.0,1.4,2.8,1.4,0.33,1112409.0663056304,0.0
0.6,0.6,0.4,1.0,0.0,1.0,0.6,0.6,0.0,0.8,0.0,0.2,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.8,0.8,0.2,0.0,0.4,1.0,0.2,0.8,0.8,0.8,0.0,1.0,0.0,0.0,1.0,0.4,0.6,0.4,0.0,0.6,0.8,0.0,0.6,0.6,0.0,0.4,0.5,2.6,1.6,2.6,0.15,0.0,1.0
0.8,0.4,0.2,0.0,0.2,0.2,1.0,0.4,1.0,0.6,1.0,0.4,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.8,0.6,0.4,0.4,0.8,0.6,0.6,0.0,1.0,0.0,0.6,1.0,0.6,0.8,1.0,0.8,0.6,0.8,0.2,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.8,0.75,2.4,2.4000000000000004,1.6,0.51,1220258.3457897005,0.0
0.2,1.0,0.8,0.6,0.8,0.8,0.4,1.0,0.4,0.0,0.4,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.2,0.0,0.0,0.6,0.4,0.6,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.2,0.8,1.0,1.0,0.4,0.4,0.4,0.4,1.0,0.2,0.0,1.2,1.2,1.6,0.15,992331.6167186408,0.0
0.4,0.2,0.2,0.4,0.4,0.6,0.0,0.8,0.6,0.8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2,0.4,0.6,0.6,0.0,0.4,1.0,0.6,0.6,0.0,0.4,1.0,0.2,0.2,0.4,0.8,0.8,1.0,1.0,0.6,0.6,0.8,0.6,0.8,0.8,1.0,0.8,0.2,0.25,1.8000000000000005,2.0,2.0,0.24,1058646.6851901943,0.0
1.0,0.8,0.8,1.0,1.0,0.0,0.6,0.2,0.0,0.2,0.4,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.8,1.0,0.0,0.0,0.6,1.0,0.4,0.0,0.0,0.6,1.0,0.4,0.8,0.8,1.0,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.2,0.8,0.75,1.8,2.0,2.0,0.42000000000000004,0.0,1.0
0.6,0.0,0.6,0.2,0.6,1.0,0.8,1.0,0.8,0.4,0.8,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.2,0.4,0.8,1.0,0.0,0.8,0.2,0.4,0.8,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.8,0.0,0.4,0.2,1.0,0.2,0.6,0.0,0.2,0.4,0.0,0.0,2.4000000000000004,2.0,1.2000000000000002,0.24,1015960.185133956,0.0
0.0,0.6,0.0,0.8,0.0,0.4,0.2,0.4,0.2,1.0,0.2,0.4,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.8,1.0,0.2,0.4,0.6,0.2,0.8,1.0,0.2,0.6,0.6,0.6,0.4,0.6,0.0,0.6,0.2,0.6,1.0,0.8,0.4,0.8,0.0,0.6,0.8,1.0,0.6,0.5,2.4000000000000004,2.0,2.4,0.24,1073667.9888112813,0.0
0.2,0.4,0.8,1.0,0.0,0.2,0.2,1.0,0.6,0.2,0.0,0.4,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.2,0.2,0.8,0.4,0.6,1.0,0.6,0.0,0.4,0.4,0.0,1.0,1.0,0.6,0.8,1.0,0.2,0.4,0.0,0.8,0.8,1.0,0.6,0.4,0.6,0.2,0.0,0.4,0.25,1.6,2.2,1.8,0.51,0.0,1.0
0.8,1.0,0.2,0.4,0.6,0.8,0.8,0.4,0.0,0.8,0.6,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.8,0.8,0.2,1.0,0.0,0.4,0.0,0.6,1.0,1.0,0.6,0.4,0.4,0.0,0.2,0.4,0.8,1.0,0.6,0.2,0.2,0.4,0.0,1.0,0.0,0.8,0.6,1.0,1.0,2.8,1.0,3.0,0.15,1064220.5817311148,0.0
1.0,0.2,0.4,0.6,0.8,0.0,1.0,0.8,1.0,0.6,0.4,0.6,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.0,0.4,0.2,0.4,0.6,1.0,0.8,0.8,0.6,0.4,0.0,0.6,0.2,1.0,0.8,1.0,0.0,0.8,0.0,0.4,0.8,0.4,0.2,0.4,0.6,0.8,0.0,0.0,1.2,2.8,1.7999999999999998,0.39,1061409.0202910807,0.0
0.4,0.8,1.0,0.0,0.2,0.6,0.4,0.2,0.4,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.0,0.4,0.2,0.2,0.0,1.0,0.6,0.0,0.8,0.4,0.2,0.4,0.6,0.2,0.6,1.0,0.2,1.0,0.8,1.0,0.0,0.2,0.6,0.75,2.4000000000000004,1.6,1.7999999999999998,0.21,1118774.9033929438,0.0
0.4,0.0,0.0,0.8,1.0,0.6,0.0,0.2,0.8,0.6,0.2,0.8,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.2,0.6,0.4,1.0,0.0,0.2,0.6,1.0,0.0,0.4,0.2,0.4,0.2,1.0,0.4,0.6,0.6,0.2,1.0,0.6,0.6,0.2,0.0,0.0,0.4,0.8,0.0,0.8,1.0,2.2,1.8,1.0,0.33,0.0,1.0
1.0,0.6,0.6,0.2,0.4,0.0,0.6,0.8,0.2,0.0,0.8,0.2,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8,0.0,1.0,0.4,0.6,0.8,0.0,0.4,0.6,1.0,0.8,1.0,0.8,0.4,1.0,0.0,0.0,0.8,0.4,0.0,0.0,0.8,0.6,0.6,1.0,0.2,0.6,0.2,0.5,2.2,1.7999999999999998,3.4000000000000004,0.33,1112890.6051961635,0.0
